# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    282 
1    0    1    302 
2    1    1    301 
3    1    2    321 
4    1    3    341 
5    0    3    342 
6    1    3    343 
7    1    4    363 
8    0    4    362 
9    1    4    361 
10    1    4    361 
11    1    4    361 
12    2    4    360 
13    2    5    380 
14    17    5    399 
15    17    5    399 
16    17    5    399 
17    17    5    399 
18    16    5    398 
19    15    5    397 
20    15    14    17 
21    14    14    16 
22    14    13    36 
23    14    12    56 
24    13    12    55 
25    13    11    75 
26    14    11    76 
27    15    11    77 
28    16    11    78 
29    17    11    79 
30    17    10    99 
31    16    10    98 
32    15    10    97 
33    15    10    97 
34    15    9    117 
35    16    9    118 
36    17    9    119 
37    2    9    100 
38    2    9    100 
39    1    9    101 
40    1    9    101 
41    1    8    121 
42    2    8    120 
43    17    8    139 
44    17    8    139 
45    17    7    159 
46    17    6    179 
47    2    6    160 
48    1    6    161 
49    1    5    181 
50    0    5    182 
51    0    5    182 
52    1    5    183 
53    1    5    183 
54    1    5    183 
55    1    5    183 
56    2    5    184 
57    3    5    185 
58    4    5    186 
59    5    5    187 
60    5    4    207 
61    6    4    208 
62    6    3    228 
63    5    3    227 
64    5    3    227 
65    4    3    226 
66    3    3    225 
67    3    2    245 
68    2    2    244 
69    2    1    264 
70    1    1    263 
71    1    0    283 
72    1    0    283 
73    2    0    284 
74    2    1    304 
75    3    1    305 
76    3    2    325 
77    4    2    326 
78    4    2    326 
79    4    2    326 
80    4    2    326 
81    4    2    326 
82    4    2    326 
83    4    3    346 
84    4    4    366 
85    4    5    386 
86    3    5    385 
87    3    5    385 
88    3    14    5 
89    4    14    6 
90    4    13    26 
91    5    13    27 
92    6    13    28 
93    6    13    28 
94    6    12    48 
95    5    12    47 
96    4    12    46 
97    4    12    46 
98    4    12    46 
99    4    11    66 
100    5    11    67 
101    6    11    68 
102    6    11    68 
103    7    11    69 
104    8    11    70 
105    8    11    70 
106    9    11    71 
107    9    10    91 
108    8    10    90 
109    7    10    89 
110    7    9    109 
111    8    9    110 
112    8    9    110 
113    9    9    111 
114    10    9    112 
115    10    9    112 
116    10    9    112 
117    10    9    112 
118    11    9    113 
119    11    9    113 
120    12    9    114 
121    12    9    114 
122    12    9    114 
123    13    9    115 
124    14    9    116 
125    14    9    116 
126    14    9    116 
127    14    9    116 
128    14    9    116 
129    14    9    116 
130    14    9    116 
131    14    8    136 
132    13    8    135 
133    12    8    134 
134    12    8    134 
135    12    7    154 
136    12    6    174 
137    12    5    194 
138    13    5    195 
139    13    4    215 
140    13    3    235 
141    13    2    255 
142    12    2    254 
143    12    1    274 
144    13    1    275 
145    13    1    275 
146    13    0    295 
147    12    0    294 
148    11    0    293 
149    10    0    292 
150    10    0    292 
151    10    1    312 
152    10    2    332 
153    10    3    352 
154    11    3    353 
155    11    4    373 
156    11    5    393 
157    10    5    392 
158    9    5    391 
159    9    5    391 
160    9    5    391 
161    9    5    391 
162    9    14    11 
163    10    14    12 
164    11    14    13 
165    12    14    14 
166    13    14    15 
167    13    14    15 
168    13    14    15 
169    13    13    35 
170    13    13    35 
171    12    13    34 
172    12    12    54 
173    12    11    74 
174    12    11    74 
175    11    11    73 
176    11    10    93 
177    11    10    93 
178    11    10    93 
179    12    10    94 
180    13    10    95 
181    14    10    96 
