# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    220 
1    1    0    221 
2    1    0    221 
3    1    0    221 
4    1    1    241 
5    1    2    261 
6    1    3    281 
7    2    3    282 
8    2    4    302 
9    1    4    301 
10    1    5    321 
11    2    5    322 
12    2    6    342 
13    2    7    362 
14    3    7    363 
15    3    8    383 
16    3    11    3 
17    3    10    23 
18    4    10    24 
19    5    10    25 
20    6    10    26 
21    6    10    26 
22    6    9    46 
23    5    9    45 
24    4    9    44 
25    4    8    64 
26    5    8    65 
27    6    8    66 
28    6    7    86 
29    6    6    106 
30    5    6    105 
31    4    6    104 
32    4    5    124 
33    3    5    123 
34    3    5    123 
35    3    4    143 
36    2    4    142 
37    1    4    141 
38    1    3    161 
39    2    3    162 
40    3    3    163 
41    4    3    164 
42    4    3    164 
43    4    3    164 
44    4    3    164 
45    5    3    165 
46    5    3    165 
47    6    3    166 
48    6    3    166 
49    6    2    186 
50    6    1    206 
51    5    1    205 
52    5    1    205 
53    5    0    225 
54    6    0    226 
55    6    1    246 
56    6    2    266 
57    6    3    286 
58    7    3    287 
59    7    3    287 
60    8    3    288 
61    8    3    288 
62    8    4    308 
63    8    5    328 
64    7    5    327 
65    6    5    326 
66    5    5    325 
67    5    6    345 
68    6    6    346 
69    6    6    346 
70    7    6    347 
71    7    6    347 
72    7    7    367 
73    6    7    366 
74    5    7    365 
75    5    8    385 
76    4    8    384 
77    4    8    384 
78    4    11    4 
79    4    11    4 
80    4    11    4 
81    4    11    4 
82    5    11    5 
83    5    11    5 
84    6    11    6 
85    6    11    6 
86    6    11    6 
87    6    11    6 
88    6    11    6 
89    6    11    6 
90    6    11    6 
91    7    11    7 
92    7    10    27 
93    7    10    27 
94    7    9    47 
95    8    9    48 
96    9    9    49 
97    9    9    49 
98    10    9    50 
99    10    9    50 
100    10    9    50 
101    11    9    51 
102    12    9    52 
103    13    9    53 
104    14    9    54 
105    15    9    55 
106    15    8    75 
107    14    8    74 
108    14    8    74 
109    13    8    73 
110    12    8    72 
111    12    7    92 
112    13    7    93 
113    14    7    94 
114    14    7    94 
115    14    6    114 
116    14    5    134 
117    14    4    154 
118    13    4    153 
119    13    4    153 
120    12    4    152 
121    12    4    152 
122    11    4    151 
123    10    4    150 
124    10    3    170 
125    10    2    190 
126    9    2    189 
127    8    2    188 
128    8    1    208 
129    9    1    209 
130    10    1    210 
131    11    1    211 
132    11    0    231 
133    10    0    230 
134    9    0    229 
135    9    0    229 
136    8    0    228 
137    8    1    248 
138    9    1    249 
139    9    1    249 
140    10    1    250 
141    10    1    250 
142    11    1    251 
143    11    1    251 
144    12    1    252 
145    13    1    253 
146    13    1    253 
147    13    2    273 
148    13    3    293 
149    14    3    294 
150    14    4    314 
151    13    4    313 
152    12    4    312 
153    12    4    312 
154    12    5    332 
155    12    6    352 
156    13    6    353 
157    13    7    373 
158    13    8    393 
159    12    8    392 
160    11    8    391 
161    11    11    11 
162    10    11    10 
163    10    11    10 
164    10    10    30 
165    10    10    30 
166    11    10    31 
167    12    10    32 
168    13    10    33 
169    13    10    33 
170    13    10    33 
171    14    10    34 
172    14    10    34 
173    14    10    34 
174    14    10    34 
175    14    10    34 
176    14    10    34 
177    14    10    34 
178    14    10    34 
179    14    10    34 
180    15    10    35 
181    16    10    36 
182    16    10    36 
183    16    9    56 
184    17    9    57 
185    17    9    57 
186    17    9    57 
187    17    8    77 
188    16    8    76 
189    16    7    96 
190    17    7    97 
191    18    7    98 
192    18    6    118 
193    18    5    138 
194    18    4    158 
195    17    4    157 
196    16    4    156 
197    16    3    176 
198    17    3    177 
199    18    3    178 
200    19    3    179 
201    0    3    160 
202    0    3    160 
203    0    3    160 
204    0    2    180 
205    19    2    199 
206    19    2    199 
207    19    1    219 
208    18    1    218 
209    18    1    218 
210    18    0    238 
211    18    1    258 
212    18    2    278 
213    18    3    298 
214    18    4    318 
215    19    4    319 
216    0    4    300 
217    0    4    300 
218    0    4    300 
219    0    4    300 
220    0    5    320 
221    0    5    320 
222    19    5    339 
223    18    5    338 
224    18    5    338 
225    17    5    337 
226    16    5    336 
227    15    5    335 
228    15    5    335 
229    15    6    355 
230    16    6    356 
231    16    6    356 
232    16    7    376 
233    17    7    377 
234    17    7    377 
235    17    7    377 
236    18    7    378 
237    18    8    398 
238    17    8    397 
239    17    11    17 
240    18    11    18 
241    18    11    18 
242    19    11    19 
243    19    10    39 
244    0    10    20 
245    1    10    21 
246    1    9    41 
247    2    9    42 
248    3    9    43 
249    3    9    43 
250    3    9    43 
251    3    9    43 
252    3    9    43 
253    3    9    43 
254    3    9    43 
255    3    9    43 
256    3    9    43 
257    3    8    63 
258    3    8    63 
259    2    8    62 
260    1    8    61 
261    1    8    61 
262    1    7    81 
263    0    7    80 
264    19    7    99 
265    19    7    99 
266    19    7    99 
267    19    7    99 
268    19    7    99 
269    19    7    99 
270    19    7    99 
271    19    7    99 
272    19    6    119 
273    19    5    139 
274    19    4    159 
275    19    4    159 
276    19    4    159 
277    0    4    140 
