# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    233 
1    1    0    234 
2    1    1    254 
3    1    2    274 
4    0    2    273 
5    0    3    293 
6    1    3    292 
7    1    3    292 
8    1    4    312 
9    0    4    313 
10    1    4    314 
11    1    4    314 
12    2    4    315 
13    2    4    315 
14    2    4    315 
15    2    4    315 
16    2    4    315 
17    2    4    315 
18    2    4    315 
19    2    4    315 
20    2    4    315 
21    3    4    316 
22    3    5    336 
23    3    6    356 
24    3    7    376 
25    4    7    377 
26    4    8    397 
27    4    11    17 
28    4    10    37 
29    5    10    38 
30    6    10    39 
31    6    9    59 
32    6    8    79 
33    13    8    60 
34    13    7    80 
35    13    6    100 
36    13    5    120 
37    12    5    121 
38    12    4    141 
39    13    4    140 
40    13    4    140 
41    13    3    160 
42    13    2    180 
43    13    1    200 
44    6    1    219 
45    5    1    218 
46    5    0    238 
47    6    0    239 
48    6    0    239 
49    6    1    259 
50    5    1    258 
51    5    1    258 
52    5    1    258 
53    5    1    258 
54    5    2    278 
55    4    2    277 
56    3    2    276 
57    3    2    276 
58    3    3    296 
59    3    3    296 
60    3    3    296 
61    2    3    295 
62    2    3    295 
63    1    3    294 
