# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    153 
1    1    0    154 
2    2    0    155 
3    2    1    175 
4    3    1    176 
5    3    2    196 
6    4    2    197 
7    4    3    217 
8    5    3    218 
9    5    4    238 
10    5    5    258 
11    6    5    259 
12    6    6    279 
13    6    7    299 
14    13    7    280 
15    12    7    281 
16    12    8    301 
17    13    8    300 
18    13    9    320 
19    12    9    321 
20    11    9    322 
21    10    9    323 
22    10    9    323 
23    10    9    323 
24    10    10    343 
25    9    10    344 
26    8    10    345 
27    7    10    346 
28    7    11    366 
29    6    11    367 
30    6    11    367 
31    6    11    367 
32    5    11    368 
33    5    12    388 
34    4    12    389 
35    4    12    389 
36    4    12    389 
37    4    12    389 
38    3    12    390 
39    3    7    10 
40    2    7    11 
41    2    6    31 
42    1    6    32 
43    1    6    32 
44    1    6    32 
45    1    5    52 
46    2    5    51 
47    3    5    50 
48    3    4    70 
49    2    4    71 
50    2    3    91 
51    3    3    90 
52    4    3    89 
53    5    3    88 
54    5    3    88 
55    6    3    87 
56    7    3    86 
57    7    2    106 
58    7    1    126 
59    6    1    127 
60    6    0    147 
61    5    0    148 
62    5    1    168 
63    4    1    169 
64    4    2    189 
65    3    2    190 
66    3    3    210 
67    3    4    230 
68    3    5    250 
69    4    5    249 
70    5    5    248 
71    5    5    248 
72    6    5    247 
73    6    5    247 
74    6    5    247 
75    6    5    247 
76    6    6    267 
77    6    7    287 
78    5    7    288 
79    5    7    288 
80    5    8    308 
81    4    8    309 
82    4    9    329 
83    5    9    328 
84    6    9    327 
85    7    9    326 
86    7    9    326 
87    7    9    326 
88    7    9    326 
89    7    9    326 
90    7    9    326 
91    8    9    325 
92    9    9    324 
