# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    5    14    285 
1    4    14    284 
2    3    14    283 
3    3    14    283 
4    3    15    303 
5    2    15    302 
6    2    16    322 
7    1    16    321 
8    0    16    320 
9    0    17    340 
10    1    17    341 
11    1    18    361 
12    0    18    360 
13    19    18    379 
14    19    19    399 
15    18    19    398 
16    18    19    398 
17    18    19    398 
18    17    19    397 
19    16    19    396 
20    16    19    396 
21    16    0    16 
22    15    0    15 
23    14    0    14 
24    14    0    14 
25    13    0    13 
26    12    0    12 
27    12    1    32 
28    12    2    52 
29    11    2    51 
30    11    2    51 
31    10    2    50 
32    10    2    50 
33    10    3    70 
34    9    3    69 
35    9    4    89 
36    8    4    88 
37    8    4    88 
38    8    5    108 
39    9    5    109 
40    10    5    110 
41    10    6    130 
42    11    6    131 
43    12    6    132 
44    12    6    132 
45    13    6    133 
46    13    7    153 
47    12    7    152 
48    11    7    151 
49    11    7    151 
50    10    7    150 
51    10    8    170 
52    9    8    169 
53    8    8    168 
54    7    8    167 
55    7    8    167 
56    7    9    187 
57    6    9    186 
58    6    9    186 
59    6    10    206 
60    6    11    226 
61    6    12    246 
62    6    13    266 
63    7    13    267 
64    7    14    287 
65    6    14    286 
66    6    15    306 
67    7    15    307 
68    7    16    327 
69    6    16    326 
70    6    17    346 
71    5    17    345 
72    4    17    344 
73    3    17    343 
74    3    17    343 
75    3    17    343 
76    2    17    342 
77    2    17    342 
78    2    18    362 
79    2    19    382 
80    3    19    383 
81    3    19    383 
82    3    0    3 
83    3    1    23 
84    2    1    22 
85    2    1    22 
86    2    2    42 
87    2    3    62 
88    3    3    63 
89    3    4    83 
90    4    4    84 
91    4    5    104 
92    5    5    105 
93    5    6    125 
94    6    6    126 
95    6    6    126 
96    7    6    127 
97    8    6    128 
98    8    7    148 
99    9    7    149 
