# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    288 
1    0    1    308 
2    1    1    307 
3    1    1    307 
4    2    1    306 
5    2    2    326 
6    3    2    325 
7    3    2    325 
8    3    3    345 
9    4    3    344 
10    4    3    344 
11    4    4    364 
12    5    4    363 
13    6    4    362 
14    6    5    382 
15    6    14    2 
16    5    14    3 
17    4    14    4 
18    4    13    24 
19    4    12    44 
20    5    12    43 
21    5    12    43 
22    5    12    43 
23    5    11    63 
24    5    10    83 
25    5    9    103 
26    4    9    104 
27    3    9    105 
28    3    9    105 
29    3    9    105 
30    2    9    106 
31    2    8    126 
32    3    8    125 
33    3    8    125 
34    3    7    145 
35    2    7    146 
36    2    6    166 
37    2    5    186 
38    2    4    206 
39    2    3    226 
40    2    2    246 
41    2    1    266 
42    3    1    265 
43    4    1    264 
44    4    0    284 
45    4    1    304 
46    3    1    305 
