# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    256 
1    0    1    276 
2    1    1    275 
3    1    1    275 
4    1    1    275 
5    1    2    295 
6    0    2    296 
7    0    3    316 
8    1    3    317 
9    1    3    317 
10    2    3    318 
11    3    3    319 
12    16    3    300 
13    15    3    301 
14    15    3    301 
15    15    4    321 
16    16    4    320 
17    16    4    320 
18    3    4    339 
19    3    5    359 
20    16    5    340 
21    15    5    341 
22    14    5    342 
23    14    5    342 
24    14    6    362 
25    15    6    361 
26    15    6    361 
27    16    6    360 
28    16    6    360 
29    3    6    379 
30    3    6    379 
31    2    6    378 
32    2    7    398 
33    3    7    399 
34    3    12    19 
35    16    12    0 
36    16    11    20 
37    3    11    39 
38    3    10    59 
39    2    10    58 
40    2    10    58 
41    2    9    78 
42    2    8    98 
43    2    7    118 
44    1    7    117 
45    0    7    116 
46    0    7    116 
47    0    6    136 
48    1    6    137 
49    1    6    137 
50    2    6    138 
51    3    6    139 
52    16    6    120 
53    16    5    140 
54    3    5    159 
55    2    5    158 
56    2    5    158 
57    2    5    158 
58    2    4    178 
59    1    4    177 
60    1    3    197 
61    1    2    217 
62    2    2    218 
63    3    2    219 
64    3    1    239 
65    3    0    259 
66    3    1    279 
67    16    1    260 
68    16    1    260 
69    16    2    280 
70    3    2    299 
71    2    2    298 
72    2    2    298 
73    1    2    297 
