# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    12 
1    1    0    11 
2    1    1    31 
3    1    2    51 
4    0    2    52 
5    0    3    72 
6    1    3    73 
7    1    3    73 
8    1    4    93 
9    1    5    113 
10    1    6    133 
11    0    6    132 
12    0    7    152 
13    0    8    172 
14    1    8    171 
15    1    8    171 
16    2    8    170 
17    2    9    190 
18    1    9    191 
19    1    9    191 
20    0    9    192 
21    0    9    192 
22    0    9    192 
23    1    9    193 
24    2    9    194 
25    2    9    194 
26    2    9    194 
27    2    10    214 
28    3    10    215 
29    3    11    235 
30    2    11    234 
31    2    11    234 
32    2    11    234 
33    2    11    234 
34    2    11    234 
35    2    11    234 
36    2    12    254 
37    1    12    253 
38    1    13    273 
39    0    13    272 
40    0    14    292 
41    0    15    312 
42    1    15    311 
43    1    15    311 
44    1    15    311 
45    1    16    331 
46    0    16    332 
47    0    17    352 
48    1    17    351 
49    1    17    351 
50    2    17    350 
51    2    18    370 
52    2    19    390 
53    1    19    391 
54    1    19    391 
55    0    19    392 
56    0    19    392 
57    0    19    392 
58    0    19    392 
59    0    19    392 
60    0    19    392 
61    0    19    392 
62    0    19    392 
63    0    19    392 
64    0    19    392 
65    1    19    393 
66    1    19    393 
67    1    19    393 
68    1    19    393 
69    2    19    394 
70    2    0    14 
71    1    0    13 
72    1    0    13 
73    1    1    33 
74    0    1    32 
