# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    70 
1    1    0    69 
2    1    0    69 
3    2    0    68 
4    2    1    88 
5    3    1    87 
6    3    1    87 
7    4    1    86 
8    4    2    106 
9    3    2    107 
10    3    2    107 
11    3    3    127 
12    3    4    147 
13    4    4    146 
14    4    5    166 
15    5    5    165 
16    5    5    165 
17    5    6    185 
18    6    6    184 
19    6    7    204 
20    5    7    205 
21    5    7    205 
22    5    8    225 
23    5    9    245 
24    5    10    265 
25    4    10    266 
26    3    10    267 
27    2    10    268 
28    2    11    288 
29    1    11    289 
30    1    11    289 
31    1    11    289 
32    0    11    290 
33    1    11    291 
34    1    12    311 
35    2    12    312 
36    2    12    312 
37    3    12    313 
38    3    12    313 
39    3    13    333 
40    2    13    332 
41    2    13    332 
42    1    13    331 
43    1    13    331 
44    0    13    330 
45    1    13    329 
46    2    13    328 
47    2    13    328 
48    3    13    327 
49    3    13    327 
50    3    14    347 
51    4    14    346 
52    4    15    366 
53    4    16    386 
54    3    16    387 
55    3    3    7 
56    4    3    6 
57    4    3    6 
58    5    3    5 
59    5    3    5 
60    5    3    5 
61    5    3    5 
62    5    3    5 
63    5    3    5 
64    5    2    25 
65    5    1    45 
66    6    1    44 
67    6    0    64 
68    7    0    63 
69    7    0    63 
70    7    0    63 
71    7    0    63 
72    8    0    62 
73    8    0    62 
74    8    0    62 
75    9    0    61 
76    10    0    60 
77    10    1    80 
78    9    1    81 
79    9    1    81 
80    9    1    81 
81    9    2    101 
82    10    2    100 
83    9    2    119 
84    9    3    139 
85    9    4    159 
86    10    4    140 
87    9    4    141 
88    9    5    161 
89    10    5    160 
90    10    5    160 
91    10    5    160 
92    10    6    180 
93    9    6    199 
94    8    6    198 
95    8    6    198 
96    8    7    218 
97    8    8    238 
98    8    9    258 
99    7    9    257 
100    7    9    257 
101    7    9    257 
102    7    9    257 
103    7    10    277 
104    8    10    278 
105    9    10    279 
106    9    11    299 
107    10    11    280 
108    10    12    300 
109    9    12    319 
110    9    12    319 
111    9    12    319 
112    9    13    339 
113    10    13    320 
114    10    14    340 
115    10    15    360 
116    10    16    380 
117    9    16    399 
118    9    16    399 
119    9    16    399 
120    9    3    19 
121    9    2    39 
122    9    1    59 
123    9    0    79 
124    9    0    79 
125    8    0    78 
126    7    0    77 
127    6    0    76 
128    6    0    76 
129    6    1    96 
130    7    1    97 
131    7    2    117 
132    7    3    137 
133    7    4    157 
134    8    4    158 
135    8    4    158 
136    8    5    178 
137    7    5    177 
138    7    6    197 
139    7    7    217 
140    7    7    217 
141    7    8    237 
142    7    8    237 
143    6    8    236 
144    6    8    236 
145    6    9    256 
146    6    10    276 
147    5    10    275 
148    4    10    274 
149    4    10    274 
150    3    10    273 
151    2    10    272 
152    2    11    292 
153    2    11    292 
154    2    11    292 
155    2    11    292 
156    3    11    293 
157    3    11    293 
158    4    11    294 
159    5    11    295 
160    5    11    295 
161    6    11    296 
162    7    11    297 
163    7    12    317 
164    6    12    316 
165    6    13    336 
166    6    14    356 
167    6    15    376 
168    7    15    377 
169    8    15    378 
170    9    15    379 
