# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    126 
1    1    0    127 
2    1    1    147 
3    1    2    167 
4    0    2    166 
5    0    3    186 
6    0    4    206 
7    0    5    226 
8    1    5    225 
9    1    6    245 
10    1    7    265 
11    1    8    285 
12    0    8    286 
13    0    9    306 
14    0    10    326 
15    1    10    325 
16    1    10    325 
17    2    10    324 
18    2    11    344 
19    3    11    343 
20    4    11    342 
21    4    11    342 
22    5    11    341 
23    5    11    341 
24    6    11    340 
25    13    11    359 
26    12    11    358 
27    12    12    378 
28    11    12    377 
29    10    12    376 
30    10    13    396 
31    9    13    395 
32    9    6    15 
33    8    6    14 
34    7    6    13 
35    7    6    13 
36    6    6    12 
37    5    6    11 
38    5    5    31 
39    5    4    51 
40    5    3    71 
41    4    3    70 
42    4    2    90 
43    3    2    89 
44    3    1    109 
45    2    1    108 
46    2    0    128 
47    2    0    128 
48    2    1    148 
49    2    1    148 
50    2    1    148 
51    3    1    149 
52    3    1    149 
53    3    2    169 
54    3    3    189 
55    4    3    190 
56    5    3    191 
57    5    4    211 
58    4    4    210 
59    4    5    230 
60    4    6    250 
61    3    6    249 
62    2    6    248 
63    2    7    268 
64    2    8    288 
65    1    8    287 
66    1    9    307 
67    1    10    327 
68    2    10    328 
69    2    10    328 
70    2    10    328 
71    3    10    329 
72    3    11    349 
73    3    12    369 
74    2    12    368 
75    2    13    388 
76    1    13    387 
77    0    13    386 
78    0    6    6 
79    1    6    7 
80    2    6    8 
81    2    5    28 
82    2    4    48 
83    1    4    47 
84    1    3    67 
85    2    3    68 
86    2    3    68 
87    2    3    68 
88    2    3    68 
89    3    3    69 
