# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    8    16    328 
1    9    16    329 
2    9    16    329 
3    10    16    330 
4    11    16    331 
5    11    17    351 
6    10    17    350 
7    10    17    350 
8    9    17    349 
9    9    17    349 
10    9    17    349 
11    8    17    348 
12    8    17    348 
13    7    17    347 
14    6    17    346 
15    6    18    366 
16    5    18    365 
17    5    19    385 
18    5    0    5 
19    4    0    4 
20    4    0    4 
21    4    1    24 
22    5    1    25 
23    6    1    26 
24    6    1    26 
25    7    1    27 
26    7    1    27 
27    7    1    27 
28    8    1    28 
29    8    1    28 
30    8    1    28 
31    8    2    48 
32    8    3    68 
33    8    4    88 
34    9    4    89 
35    9    4    89 
36    9    5    109 
37    9    6    129 
38    10    6    130 
39    11    6    131 
40    11    6    131 
41    12    6    132 
42    13    6    133 
43    13    7    153 
44    13    8    173 
45    14    8    174 
46    15    8    175 
47    15    9    195 
48    15    10    215 
49    16    10    216 
50    16    10    216 
51    17    10    217 
52    17    10    217 
53    18    10    218 
54    19    10    219 
55    0    10    200 
56    1    10    201 
57    1    10    201 
58    2    10    202 
59    3    10    203 
60    3    10    203 
61    3    10    203 
62    3    11    223 
63    3    12    243 
64    4    12    244 
65    5    12    245 
66    6    12    246 
67    6    13    266 
68    7    13    267 
69    7    14    287 
70    8    14    288 
71    8    15    308 
72    8    15    308 
73    8    15    308 
74    9    15    309 
75    9    15    309 
76    9    15    309 
77    9    15    309 
78    9    15    309 
79    9    15    309 
80    9    15    309 
81    9    15    309 
82    9    15    309 
83    10    15    310 
84    10    15    310 
85    11    15    311 
86    11    15    311 
87    11    15    311 
88    12    15    312 
89    12    15    312 
90    12    16    332 
91    12    16    332 
92    12    17    352 
93    12    18    372 
94    12    19    392 
95    13    19    393 
96    13    0    13 
97    14    0    14 
98    14    1    34 
99    14    2    54 
100    14    3    74 
101    14    4    94 
102    14    5    114 
103    14    6    134 
104    14    6    134 
105    14    7    154 
106    14    7    154 
107    15    7    155 
108    16    7    156 
109    17    7    157 
110    17    7    157 
111    18    7    158 
112    18    8    178 
113    18    9    198 
114    18    9    198 
115    18    9    198 
116    17    9    197 
117    17    9    197 
118    16    9    196 
