# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    52 
1    0    1    72 
2    1    1    73 
3    1    2    93 
4    1    3    113 
5    1    4    133 
6    0    4    132 
7    0    4    132 
8    1    4    131 
9    2    4    130 
10    2    5    150 
11    1    5    151 
12    0    5    152 
13    0    6    172 
14    1    6    173 
15    1    6    173 
16    1    7    193 
17    0    7    192 
18    0    7    192 
19    0    8    212 
20    0    9    232 
21    1    9    233 
22    2    9    234 
23    2    10    254 
24    3    10    255 
25    4    10    256 
26    5    10    257 
27    5    11    277 
28    6    11    278 
29    6    11    278 
30    6    12    298 
31    5    12    297 
32    4    12    296 
33    3    12    295 
34    2    12    294 
35    1    12    293 
36    0    12    292 
37    0    12    292 
38    1    12    291 
39    2    12    290 
40    2    13    310 
41    1    13    311 
42    0    13    312 
43    0    14    332 
44    1    14    331 
45    1    15    351 
46    0    15    352 
47    0    15    352 
48    0    16    372 
49    1    16    371 
50    2    16    370 
51    2    17    390 
52    2    2    10 
53    3    2    9 
54    3    2    9 
55    3    1    29 
56    2    1    30 
57    2    0    50 
58    2    1    70 
59    1    1    71 
60    1    1    71 
61    1    2    91 
62    2    2    90 
63    3    2    89 
64    3    2    89 
65    4    2    88 
66    5    2    87 
67    6    2    86 
68    6    3    106 
69    7    3    105 
70    7    3    105 
71    8    3    104 
72    8    4    124 
73    8    5    144 
74    7    5    145 
75    6    5    146 
76    6    6    166 
77    6    7    186 
78    6    8    206 
79    7    8    205 
80    7    9    225 
81    6    9    226 
82    6    9    226 
83    5    9    227 
84    5    10    247 
85    4    10    248 
86    3    10    249 
87    2    10    250 
88    2    11    270 
89    3    11    269 
90    3    12    289 
91    4    12    288 
92    4    12    288 
93    4    13    308 
94    3    13    309 
95    3    13    309 
96    3    13    309 
97    3    13    309 
98    3    13    309 
99    3    13    309 
100    3    14    329 
101    3    15    349 
102    4    15    348 
103    5    15    347 
104    5    15    347 
105    6    15    346 
106    6    16    366 
107    6    17    386 
108    7    17    385 
109    7    2    5 
110    8    2    4 
111    9    2    3 
112    10    2    2 
113    11    2    1 
114    11    1    21 
115    11    0    41 
116    11    1    61 
117    11    2    81 
118    11    3    101 
119    11    4    121 
120    10    4    122 
121    10    5    142 
122    9    5    143 
123    9    6    163 
124    8    6    164 
125    8    6    164 
126    8    7    184 
127    8    8    204 
128    8    9    224 
129    9    9    223 
130    9    10    243 
131    10    10    242 
132    10    10    242 
133    10    11    262 
134    10    12    282 
135    10    13    302 
136    11    13    301 
137    12    13    300 
138    12    14    320 
139    12    15    340 
140    11    15    341 
141    11    15    341 
142    10    15    342 
143    10    16    362 
144    10    17    382 
145    11    17    381 
146    11    17    381 
147    11    17    381 
148    11    17    381 
149    11    17    381 
150    11    17    381 
151    12    17    380 
152    12    2    0 
153    12    1    20 
154    12    0    40 
155    12    1    60 
156    12    2    80 
157    12    2    80 
158    7    2    99 
159    7    3    119 
160    6    3    118 
161    6    3    118 
162    6    4    138 
163    6    5    158 
164    6    6    178 
165    5    6    177 
166    5    7    197 
167    5    8    217 
168    5    9    237 
169    5    9    237 
170    5    9    237 
171    4    9    236 
172    4    9    236 
173    4    9    236 
174    4    9    236 
175    3    9    235 
