# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    303 
1    1    0    302 
2    1    0    302 
3    2    0    301 
4    3    0    300 
5    16    0    319 
6    16    1    339 
7    16    2    359 
8    3    2    340 
9    2    2    341 
10    2    3    361 
11    1    3    362 
12    1    3    362 
13    1    3    362 
14    1    4    382 
15    0    4    383 
16    0    15    3 
17    1    15    4 
18    1    14    24 
19    2    14    25 
20    2    14    25 
21    2    13    45 
22    1    13    44 
23    0    13    43 
24    0    12    63 
25    0    11    83 
26    0    10    103 
27    1    10    102 
28    1    9    122 
29    2    9    121 
30    2    9    121 
31    2    9    121 
32    2    8    141 
33    2    7    161 
34    2    6    181 
35    1    6    182 
36    0    6    183 
37    0    5    203 
38    1    5    204 
39    2    5    205 
40    2    5    205 
41    3    5    206 
42    3    4    226 
43    4    4    227 
44    5    4    228 
45    6    4    229 
46    6    4    229 
47    7    4    230 
48    7    3    250 
49    7    2    270 
50    6    2    269 
51    6    1    289 
52    5    1    288 
53    4    1    287 
54    3    1    286 
55    3    0    306 
56    3    1    326 
57    3    2    346 
58    3    3    366 
59    4    3    367 
60    4    3    367 
61    5    3    368 
62    5    4    388 
63    6    4    389 
64    7    4    390 
65    7    4    390 
66    7    4    390 
67    7    4    390 
68    7    4    390 
69    7    4    390 
70    8    4    391 
71    9    4    392 
72    9    15    12 
73    9    14    32 
74    8    14    31 
75    7    14    30 
76    7    13    50 
77    6    13    49 
78    6    12    69 
79    6    11    89 
80    7    11    90 
81    7    10    110 
82    7    9    130 
83    7    8    150 
84    7    7    170 
85    6    7    169 
86    6    6    189 
87    5    6    188 
88    4    6    187 
89    3    6    186 
90    2    6    185 
91    1    6    184 
