# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    314 
1    0    1    334 
2    0    2    354 
3    0    3    374 
4    1    3    375 
5    1    3    375 
6    1    3    375 
7    1    4    395 
8    0    4    394 
9    0    4    394 
10    0    15    14 
11    1    15    13 
12    1    15    13 
13    1    14    33 
14    1    13    53 
15    1    12    73 
16    2    12    72 
17    2    12    72 
18    3    12    71 
19    3    11    91 
20    4    11    90 
21    4    11    90 
22    4    11    90 
23    4    11    90 
24    4    11    90 
25    4    11    90 
26    4    11    90 
27    4    10    110 
28    4    9    130 
29    3    9    131 
30    3    9    131 
31    3    8    151 
32    2    8    152 
33    2    8    152 
34    1    8    153 
35    0    8    154 
36    1    8    155 
37    1    8    155 
38    1    8    155 
39    2    8    156 
40    2    7    176 
41    2    6    196 
42    2    5    216 
43    1    5    215 
44    1    4    235 
45    1    3    255 
46    2    3    256 
47    3    3    257 
48    4    3    258 
49    5    3    259 
50    5    2    279 
51    4    2    278 
52    4    2    278 
53    3    2    277 
54    3    2    277 
55    2    2    276 
56    2    2    276 
57    2    2    276 
58    2    2    276 
59    2    2    276 
60    2    2    276 
61    2    1    296 
62    1    1    295 
63    0    1    294 
64    0    1    294 
65    0    1    294 
66    0    1    294 
67    0    1    294 
68    1    1    293 
69    1    1    293 
70    2    1    292 
71    3    1    291 
72    3    0    311 
73    4    0    310 
74    4    0    310 
75    5    0    309 
76    5    0    309 
77    5    1    329 
78    6    1    328 
79    6    1    328 
80    7    1    327 
81    7    2    347 
82    8    2    346 
83    8    2    346 
84    8    2    346 
85    8    3    366 
86    8    4    386 
87    8    15    6 
88    9    15    5 
89    9    15    5 
90    9    15    5 
91    10    15    4 
92    11    15    3 
93    11    15    3 
94    11    15    3 
95    11    14    23 
96    12    14    22 
97    12    13    42 
98    11    13    43 
99    10    13    44 
100    9    13    45 
101    9    13    45 
102    8    13    46 
103    8    13    46 
104    7    13    47 
105    7    12    67 
106    7    11    87 
107    6    11    88 
108    5    11    89 
109    5    11    89 
110    5    11    89 
111    5    11    89 
112    5    11    89 
113    5    11    89 
114    5    11    89 
115    5    11    89 
116    5    11    89 
117    5    11    89 
118    5    11    89 
119    5    11    89 
120    5    11    89 
121    5    11    89 
122    5    11    89 
123    5    10    109 
124    5    9    129 
125    6    9    128 
126    7    9    127 
127    8    9    126 
128    8    9    126 
129    8    8    146 
130    9    8    145 
131    9    8    145 
132    9    8    145 
133    9    8    145 
134    10    8    144 
135    10    8    144 
136    11    8    143 
137    12    8    142 
138    13    8    141 
139    13    7    161 
140    14    7    160 
141    5    7    179 
142    5    7    179 
143    4    7    178 
144    4    6    198 
145    4    5    218 
146    3    5    217 
147    3    5    217 
148    3    4    237 
149    3    4    237 
150    3    4    237 
151    4    4    238 
152    4    4    238 
153    4    4    238 
154    5    4    239 
155    5    4    239 
156    5    4    239 
157    14    4    220 
158    14    3    240 
159    14    3    240 
160    13    3    241 
161    12    3    242 
162    11    3    243 
163    11    3    243 
164    10    3    244 
165    9    3    245 
166    9    2    265 
167    8    2    266 
168    7    2    267 
169    6    2    268 
170    5    2    269 
171    5    2    269 
172    4    2    270 
173    4    1    290 
174    4    1    290 
175    5    1    289 
176    5    1    289 
177    5    1    289 
178    5    1    289 
179    6    1    288 
180    7    1    287 
181    8    1    286 
182    9    1    285 
183    10    1    284 
184    11    1    283 
185    11    1    283 
186    12    1    282 
187    12    0    302 
188    13    0    301 
189    13    1    321 
190    13    2    341 
191    13    3    361 
192    13    4    381 
193    14    4    380 
194    14    4    380 
195    5    4    399 
196    5    4    399 
197    5    15    19 
198    4    15    18 
199    4    15    18 
200    4    14    38 
201    3    14    37 
202    3    13    57 
203    4    13    58 
204    4    13    58 
205    4    13    58 
206    4    12    78 
207    4    11    98 
208    4    10    118 
209    4    9    138 
210    3    9    137 
211    3    9    137 
212    3    9    137 
213    3    8    157 
214    4    8    158 
215    4    8    158 
216    4    8    158 
217    5    8    159 
218    5    8    159 
219    5    8    159 
220    5    8    159 
221    14    8    140 
