# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    209 
1    1    0    208 
2    2    0    207 
3    3    0    206 
4    3    0    206 
5    3    0    206 
6    3    0    206 
7    3    1    226 
8    4    1    225 
9    4    1    225 
10    4    1    225 
11    5    1    224 
12    6    1    223 
13    7    1    222 
14    8    1    221 
15    8    2    241 
16    8    3    261 
17    9    3    260 
18    10    3    279 
19    10    3    279 
20    10    4    299 
21    10    5    319 
22    9    5    300 
23    8    5    301 
24    8    5    301 
25    8    6    321 
26    7    6    322 
27    7    6    322 
28    7    6    322 
29    6    6    323 
30    6    7    343 
31    5    7    344 
32    4    7    345 
33    4    7    345 
34    4    7    345 
35    4    8    365 
36    4    9    385 
37    4    10    5 
38    3    10    6 
39    3    10    6 
40    2    10    7 
41    1    10    8 
42    1    10    8 
43    1    10    8 
44    0    10    9 
45    1    10    10 
46    1    10    10 
47    1    9    30 
48    2    9    31 
49    2    9    31 
50    3    9    32 
51    4    9    33 
52    4    9    33 
53    4    8    53 
54    3    8    52 
55    2    8    51 
56    2    8    51 
57    2    7    71 
58    1    7    70 
59    0    7    69 
60    0    6    89 
61    1    6    88 
62    2    6    87 
63    3    6    86 
64    3    6    86 
65    3    6    86 
66    3    6    86 
67    3    6    86 
68    3    6    86 
69    3    5    106 
70    4    5    105 
71    4    5    105 
72    4    4    125 
73    3    4    126 
74    3    3    146 
75    3    2    166 
76    4    2    165 
77    5    2    164 
78    5    1    184 
79    6    1    183 
80    6    0    203 
81    7    0    202 
82    7    0    202 
83    8    0    201 
84    8    0    201 
85    8    0    201 
86    9    0    200 
87    9    1    220 
88    9    2    240 
89    9    2    240 
90    9    2    240 
91    9    2    240 
92    9    2    240 
93    10    2    259 
94    9    2    258 
95    8    2    257 
96    7    2    256 
97    7    3    276 
98    7    4    296 
99    6    4    295 
100    5    4    294 
101    4    4    293 
102    3    4    292 
103    3    4    292 
104    3    4    292 
105    3    5    312 
106    4    5    313 
107    4    6    333 
108    5    6    334 
109    5    7    354 
110    4    7    353 
111    4    8    373 
112    3    8    372 
113    2    8    371 
114    1    8    370 
115    1    8    370 
116    1    9    390 
117    2    9    391 
118    3    9    392 
119    4    9    393 
120    4    9    393 
121    4    9    393 
122    4    10    13 
123    3    10    12 
124    3    10    12 
125    2    10    11 
