# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    58 
1    1    0    57 
2    1    1    77 
3    1    2    97 
4    1    3    117 
5    1    4    137 
6    2    4    136 
7    2    5    156 
8    1    5    157 
9    1    6    177 
10    2    6    176 
11    2    7    196 
12    3    7    195 
13    3    8    215 
14    2    8    216 
15    2    9    236 
16    3    9    235 
17    4    9    234 
18    4    9    234 
19    4    10    254 
20    3    10    255 
21    2    10    256 
22    2    10    256 
23    1    10    257 
24    1    11    277 
25    0    11    278 
26    0    11    278 
27    0    11    278 
28    0    11    278 
29    0    12    298 
30    1    12    299 
31    1    12    299 
32    1    12    299 
33    1    12    299 
34    1    13    319 
35    18    13    300 
36    18    14    320 
37    18    15    340 
38    1    15    359 
39    1    16    379 
40    1    17    399 
41    0    17    398 
42    0    2    18 
43    1    2    19 
44    18    2    0 
45    18    2    0 
46    18    2    0 
47    18    2    0 
48    18    2    0 
49    18    1    20 
50    17    1    21 
51    17    0    41 
52    17    1    61 
53    17    2    81 
54    18    2    80 
55    1    2    99 
56    1    2    99 
57    1    3    119 
58    18    3    100 
59    17    3    101 
60    16    3    102 
61    16    3    102 
62    15    3    103 
63    14    3    104 
64    13    3    105 
65    13    4    125 
66    14    4    124 
67    15    4    123 
68    15    5    143 
69    15    6    163 
70    14    6    164 
71    13    6    165 
72    13    6    165 
73    12    6    166 
74    11    6    167 
75    11    7    187 
76    12    7    186 
77    13    7    185 
78    13    7    185 
79    14    7    184 
80    15    7    183 
81    15    7    183 
82    16    7    182 
83    16    8    202 
84    17    8    201 
85    17    9    221 
86    17    10    241 
87    16    10    242 
88    16    11    262 
89    15    11    263 
90    14    11    264 
91    13    11    265 
92    13    11    265 
93    13    12    285 
94    14    12    284 
95    15    12    283 
96    15    12    283 
97    15    13    303 
98    16    13    302 
99    17    13    301 
100    17    14    321 
101    16    14    322 
102    16    15    342 
103    17    15    341 
104    17    15    341 
105    17    15    341 
106    17    16    361 
107    18    16    360 
108    18    16    360 
109    18    16    360 
110    18    16    360 
111    18    16    360 
112    18    16    360 
113    18    16    360 
114    18    16    360 
115    18    16    360 
116    18    17    380 
117    18    17    380 
118    17    17    381 
119    17    17    381 
120    16    17    382 
121    16    17    382 
122    15    17    383 
123    15    2    3 
124    16    2    2 
125    16    2    2 
126    16    1    22 
127    15    1    23 
128    15    1    23 
129    15    1    23 
130    15    0    43 
131    15    1    63 
132    14    1    64 
133    14    2    84 
134    13    2    85 
135    12    2    86 
136    12    2    86 
137    12    2    86 
138    12    3    106 
139    12    3    106 
140    12    4    126 
141    11    4    127 
142    11    4    127 
143    10    4    128 
144    9    4    129 
145    8    4    130 
146    8    5    150 
147    9    5    149 
148    9    6    169 
149    8    6    170 
150    7    6    171 
151    7    6    171 
152    7    7    191 
153    7    8    211 
154    6    8    212 
155    6    9    232 
156    6    10    252 
157    5    10    253 
158    5    11    273 
159    4    11    274 
160    3    11    275 
161    2    11    276 
162    2    11    276 
163    2    12    296 
164    1    12    297 
165    1    12    297 
166    1    12    297 
167    1    12    297 
168    1    13    317 
169    2    13    316 
170    2    13    316 
171    2    13    316 
172    2    14    336 
173    1    14    337 
174    0    14    338 
175    0    15    358 
176    1    15    357 
177    1    16    377 
178    2    16    376 
179    2    16    376 
180    2    16    376 
181    3    16    375 
182    4    16    374 
183    4    17    394 
184    4    2    14 
185    4    1    34 
186    5    1    33 
187    6    1    32 
188    7    1    31 
189    7    0    51 
190    7    1    71 
191    6    1    72 
192    5    1    73 
193    5    1    73 
194    5    1    73 
195    4    1    74 
196    4    1    74 
197    3    1    75 
198    3    2    95 
199    2    2    96 
200    2    3    116 
201    3    3    115 
202    3    4    135 
203    3    5    155 
204    3    5    155 
205    4    5    154 
206    4    6    174 
207    5    6    173 
208    5    7    193 
209    6    7    192 
