# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    96 
1    1    0    97 
2    2    0    98 
3    2    1    118 
4    1    1    117 
5    1    2    137 
6    2    2    138 
7    3    2    139 
8    16    2    120 
9    16    2    120 
10    16    2    120 
11    16    2    120 
12    16    2    120 
13    16    2    120 
14    16    2    120 
15    16    3    140 
16    3    3    159 
17    3    4    179 
18    2    4    178 
19    1    4    177 
20    1    4    177 
21    1    5    197 
22    1    6    217 
23    0    6    216 
24    0    6    216 
25    0    6    216 
26    0    6    216 
27    1    6    215 
28    1    7    235 
29    2    7    234 
30    2    8    254 
31    1    8    255 
32    0    8    256 
33    1    8    257 
34    2    8    258 
35    2    8    258 
36    2    8    258 
37    2    8    258 
38    3    8    259 
39    16    8    240 
40    15    8    241 
41    15    8    241 
42    15    9    261 
43    15    10    281 
44    14    10    282 
45    14    10    282 
46    14    11    302 
47    14    12    322 
48    15    12    321 
49    16    12    320 
50    16    12    320 
51    3    12    339 
52    3    13    359 
53    2    13    358 
54    2    13    358 
55    1    13    357 
56    0    13    356 
57    1    13    355 
58    1    13    355 
59    1    14    375 
60    0    14    376 
61    1    14    377 
62    1    15    397 
63    0    15    396 
64    0    4    16 
65    1    4    17 
66    1    4    17 
67    1    4    17 
68    1    3    37 
69    1    2    57 
70    2    2    58 
71    3    2    59 
72    3    1    79 
73    16    1    60 
74    16    1    60 
75    16    0    80 
76    16    1    100 
77    3    1    119 
