# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    114 
1    0    1    134 
2    1    1    133 
3    1    1    133 
4    2    1    132 
5    3    1    131 
6    4    1    130 
7    4    2    150 
8    3    2    151 
9    2    2    152 
10    1    2    153 
11    1    2    153 
12    1    3    173 
13    1    4    193 
14    1    5    213 
15    2    5    212 
16    2    6    232 
17    1    6    233 
18    1    6    233 
19    1    7    253 
20    2    7    252 
21    3    7    251 
22    3    7    251 
23    3    8    271 
24    3    9    291 
25    2    9    292 
26    1    9    293 
27    1    10    313 
28    0    10    314 
29    0    11    334 
30    1    11    335 
31    2    11    336 
32    3    11    337 
33    3    11    337 
34    3    11    337 
35    3    12    357 
36    3    13    377 
37    2    13    376 
38    1    13    375 
39    1    14    395 
40    0    14    394 
41    1    14    393 
42    2    14    392 
43    2    14    392 
44    2    14    392 
45    3    14    391 
46    3    5    11 
47    2    5    12 
48    1    5    13 
49    0    5    14 
50    0    4    34 
51    0    3    54 
52    0    2    74 
53    1    2    73 
54    2    2    72 
55    3    2    71 
56    3    1    91 
57    3    0    111 
58    4    0    110 
59    4    0    110 
60    4    0    110 
61    4    0    110 
62    4    0    110 
63    5    0    109 
64    6    0    108 
65    7    0    107 
66    8    0    106 
67    9    0    105 
68    10    0    104 
69    11    0    103 
70    12    0    102 
71    13    0    101 
72    14    0    100 
73    14    0    100 
74    14    1    120 
75    14    2    140 
76    5    2    159 
77    4    2    158 
78    4    2    158 
79    4    3    178 
80    4    4    198 
81    5    4    199 
82    5    4    199 
83    5    4    199 
84    5    5    219 
85    14    5    200 
86    14    5    200 
87    14    5    200 
88    13    5    201 
89    13    5    201 
90    12    5    202 
91    12    5    202 
92    12    5    202 
93    12    6    222 
94    11    6    223 
95    10    6    224 
96    10    7    244 
97    11    7    243 
98    11    8    263 
99    11    9    283 
100    12    9    282 
101    12    9    282 
102    13    9    281 
103    13    9    281 
104    13    10    301 
105    13    11    321 
106    12    11    322 
107    11    11    323 
108    10    11    324 
109    10    11    324 
110    10    11    324 
111    9    11    325 
112    9    12    345 
113    9    13    365 
114    9    14    385 
115    10    14    384 
116    10    5    4 
117    9    5    5 
118    8    5    6 
119    8    4    26 
120    8    3    46 
121    8    2    66 
122    7    2    67 
123    7    1    87 
124    6    1    88 
125    5    1    89 
126    4    1    90 
