# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    101 
1    0    1    121 
2    1    1    120 
3    1    1    120 
4    18    1    139 
5    18    2    159 
6    18    3    179 
7    17    3    178 
8    17    4    198 
9    16    4    197 
10    15    4    196 
11    15    4    196 
12    15    4    196 
13    15    5    216 
14    16    5    217 
15    17    5    218 
16    18    5    219 
17    1    5    200 
18    0    5    201 
19    0    5    201 
20    0    6    221 
21    1    6    220 
22    18    6    239 
23    17    6    238 
24    16    6    237 
25    16    6    237 
26    16    6    237 
27    16    7    257 
28    15    7    256 
29    14    7    255 
30    14    8    275 
31    13    8    274 
32    13    8    274 
33    13    9    294 
34    13    10    314 
35    14    10    315 
36    15    10    316 
37    15    10    316 
38    15    10    316 
39    15    10    316 
40    16    10    317 
41    16    11    337 
42    16    12    357 
43    17    12    358 
44    17    12    358 
45    18    12    359 
46    1    12    340 
47    1    13    360 
48    18    13    379 
49    18    14    399 
50    18    5    19 
51    17    5    18 
52    16    5    17 
53    16    4    37 
54    17    4    38 
55    18    4    39 
56    18    3    59 
57    1    3    40 
58    0    3    41 
59    1    3    42 
60    1    2    62 
61    1    1    82 
62    1    0    102 
63    1    0    102 
64    1    0    102 
65    2    0    103 
66    2    0    103 
67    3    0    104 
68    3    1    124 
69    4    1    125 
70    4    2    145 
71    3    2    144 
72    3    3    164 
73    2    3    163 
74    2    3    163 
75    2    4    183 
76    2    5    203 
77    2    6    223 
78    2    7    243 
79    1    7    242 
80    1    7    242 
81    1    7    242 
82    1    7    242 
83    1    8    262 
84    1    9    282 
85    2    9    283 
86    2    10    303 
87    1    10    302 
88    1    11    322 
89    1    12    342 
90    1    13    362 
91    1    14    382 
92    0    14    381 
93    0    14    381 
94    0    14    381 
95    0    14    381 
96    0    14    381 
97    1    14    380 
98    1    5    0 
99    0    5    1 
100    1    5    2 
101    1    5    2 
102    1    5    2 
103    1    5    2 
104    1    4    22 
105    0    4    21 
106    0    4    21 
107    1    4    20 
