# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    361 
1    1    0    360 
2    18    0    379 
3    18    1    399 
4    1    1    380 
5    1    1    380 
6    1    1    380 
7    1    1    380 
8    1    18    0 
9    0    18    1 
10    0    17    21 
11    1    17    20 
12    18    17    39 
13    18    16    59 
14    17    16    58 
15    16    16    57 
16    16    16    57 
17    16    16    57 
18    16    16    57 
19    15    16    56 
20    15    15    76 
21    15    14    96 
22    14    14    95 
23    13    14    94 
24    12    14    93 
25    12    14    93 
26    12    13    113 
27    12    12    133 
28    12    11    153 
29    12    10    173 
30    11    10    172 
31    11    10    172 
32    11    10    172 
33    11    10    172 
34    11    9    192 
35    12    9    193 
36    13    9    194 
37    14    9    195 
38    14    8    215 
39    14    7    235 
40    15    7    236 
41    15    7    236 
42    15    6    256 
43    16    6    257 
44    17    6    258 
45    17    5    278 
46    18    5    279 
47    18    4    299 
48    1    4    280 
49    1    4    280 
50    0    4    281 
51    1    4    282 
52    1    4    282 
53    1    3    302 
54    2    3    303 
55    2    3    303 
56    2    3    303 
57    2    3    303 
58    2    3    303 
59    2    2    323 
60    3    2    324 
61    3    2    324 
62    4    2    325 
63    4    2    325 
64    5    2    326 
65    5    2    326 
66    6    2    327 
67    6    2    327 
68    6    2    327 
69    7    2    328 
70    7    2    328 
71    7    1    348 
72    7    0    368 
73    7    1    388 
74    7    18    8 
75    6    18    7 
76    6    18    7 
77    5    18    6 
78    5    18    6 
79    5    17    26 
80    4    17    25 
81    4    16    45 
82    4    15    65 
83    3    15    64 
84    3    14    84 
85    2    14    83 
86    2    14    83 
87    2    13    103 
88    3    13    104 
89    3    12    124 
90    2    12    123 
91    2    12    123 
92    2    11    143 
93    3    11    144 
94    4    11    145 
95    4    10    165 
96    5    10    166 
97    5    9    186 
98    4    9    185 
99    3    9    184 
100    3    9    184 
101    3    8    204 
102    4    8    205 
103    4    7    225 
104    4    6    245 
105    3    6    244 
106    2    6    243 
107    2    6    243 
108    2    5    263 
109    3    5    264 
110    3    4    284 
111    2    4    283 
