# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    100 
1    19    0    119 
2    19    1    139 
3    0    1    120 
4    0    2    140 
5    19    2    159 
6    18    2    158 
7    17    2    157 
8    16    2    156 
9    16    3    176 
10    15    3    175 
11    14    3    174 
12    14    3    174 
13    14    3    174 
14    14    3    174 
15    14    4    194 
16    14    5    214 
17    13    5    213 
18    12    5    212 
19    12    5    212 
20    12    5    212 
21    12    6    232 
22    13    6    233 
23    14    6    234 
24    15    6    235 
25    15    6    235 
26    15    7    255 
27    14    7    254 
28    14    8    274 
29    15    8    275 
30    15    9    295 
31    14    9    294 
32    14    9    294 
33    13    9    293 
34    13    9    293 
35    13    10    313 
36    12    10    312 
37    12    11    332 
38    12    12    352 
39    12    13    372 
40    11    13    371 
41    10    13    370 
42    10    14    390 
43    9    14    389 
44    9    5    9 
45    8    5    8 
46    8    4    28 
47    8    3    48 
48    7    3    47 
49    7    2    67 
50    8    2    68 
51    9    2    69 
52    10    2    70 
53    10    2    70 
54    10    1    90 
55    9    1    89 
56    9    1    89 
57    9    0    109 
58    10    0    110 
59    10    0    110 
60    10    1    130 
61    9    1    129 
62    9    2    149 
63    10    2    150 
64    10    2    150 
65    11    2    151 
66    11    2    151 
67    11    2    151 
68    11    2    151 
69    12    2    152 
70    12    2    152 
71    12    3    172 
72    11    3    171 
73    11    4    191 
74    12    4    192 
75    12    4    192 
76    12    4    192 
77    12    4    192 
78    12    4    192 
79    13    4    193 
