# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    61 
1    1    0    62 
2    1    0    62 
3    1    1    82 
4    0    1    81 
5    1    1    80 
6    1    2    100 
7    1    3    120 
8    18    3    139 
9    18    4    159 
10    17    4    158 
11    17    5    178 
12    17    6    198 
13    16    6    197 
14    16    7    217 
15    16    8    237 
16    17    8    238 
17    18    8    239 
18    18    8    239 
19    1    8    220 
20    1    9    240 
21    1    10    260 
22    0    10    261 
23    1    10    262 
24    1    11    282 
25    2    11    283 
26    2    11    283 
27    2    11    283 
28    2    12    303 
29    2    13    323 
30    1    13    322 
31    1    13    322 
32    1    14    342 
33    0    14    341 
34    0    14    341 
35    0    15    361 
36    1    15    360 
37    1    15    360 
38    18    15    379 
39    18    16    399 
40    17    16    398 
41    17    3    18 
42    17    2    38 
43    17    1    58 
44    16    1    57 
45    16    1    57 
46    16    0    77 
47    17    0    78 
48    17    0    78 
49    18    0    79 
50    18    1    99 
51    18    2    119 
52    18    2    119 
53    18    2    119 
54    18    2    119 
55    17    2    118 
56    17    3    138 
57    17    3    138 
58    16    3    137 
59    16    3    137 
60    15    3    136 
61    15    4    156 
62    16    4    157 
63    16    5    177 
64    15    5    176 
65    14    5    175 
66    14    6    195 
67    15    6    196 
68    15    7    216 
69    15    7    216 
70    14    7    215 
71    13    7    214 
72    13    7    214 
73    12    7    213 
74    12    7    213 
75    12    7    213 
76    12    8    233 
77    11    8    232 
78    10    8    231 
79    9    8    230 
80    8    8    229 
81    7    8    228 
82    6    8    227 
83    6    8    227 
84    6    8    227 
85    6    9    247 
86    6    10    267 
87    6    11    287 
88    5    11    286 
89    4    11    285 
90    4    11    285 
91    3    11    284 
92    3    11    284 
93    3    11    284 
94    3    11    284 
95    3    11    284 
96    3    11    284 
97    3    12    304 
98    3    12    304 
99    3    12    304 
100    3    12    304 
101    3    12    304 
102    3    12    304 
103    3    13    324 
104    4    13    325 
105    5    13    326 
106    6    13    327 
107    7    13    328 
108    8    13    329 
109    8    13    329 
110    8    14    349 
111    7    14    348 
112    7    15    368 
113    6    15    367 
114    6    15    367 
115    5    15    366 
116    5    15    366 
117    5    16    386 
118    5    3    6 
119    4    3    5 
120    4    3    5 
121    4    3    5 
122    3    3    4 
123    2    3    3 
124    2    2    23 
125    3    2    24 
126    3    1    44 
127    2    1    43 
128    2    0    63 
129    2    0    63 
130    2    1    83 
131    2    1    83 
132    2    2    103 
133    3    2    104 
134    3    2    104 
135    3    2    104 
136    3    2    104 
137    3    2    104 
138    4    2    105 
139    5    2    106 
140    5    3    126 
141    4    3    125 
142    3    3    124 
143    2    3    123 
144    2    4    143 
145    2    5    163 
146    1    5    162 
147    1    5    162 
148    0    5    161 
149    0    6    181 
150    1    6    182 
151    1    6    182 
152    2    6    183 
153    3    6    184 
154    4    6    185 
155    4    6    185 
156    4    7    205 
157    4    8    225 
158    3    8    224 
159    3    9    244 
160    2    9    243 
161    1    9    242 
162    0    9    241 
