# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    120 
1    1    0    121 
2    1    1    141 
3    1    2    161 
4    1    3    181 
5    0    3    180 
6    19    3    199 
7    19    3    199 
8    19    4    219 
9    18    4    218 
10    18    5    238 
11    17    5    237 
12    16    5    236 
13    15    5    235 
14    14    5    234 
15    13    5    233 
16    12    5    232 
17    11    5    231 
18    11    6    251 
19    11    7    271 
20    12    7    272 
21    13    7    273 
22    13    8    293 
23    14    8    294 
24    14    8    294 
25    14    8    294 
26    15    8    295 
27    15    9    315 
28    14    9    314 
29    14    9    314 
30    13    9    313 
31    13    10    333 
32    12    10    332 
33    12    10    332 
34    11    10    331 
35    11    10    331 
36    10    10    330 
37    10    11    350 
38    10    12    370 
39    11    12    371 
40    11    13    391 
41    12    13    392 
42    13    13    393 
43    13    13    393 
44    13    6    13 
45    13    5    33 
46    14    5    34 
47    14    5    34 
48    14    5    34 
49    14    5    34 
50    14    4    54 
51    13    4    53 
52    13    4    53 
53    13    4    53 
54    13    4    53 
55    13    3    73 
56    12    3    72 
57    12    2    92 
58    11    2    91 
59    11    1    111 
60    11    0    131 
61    10    0    130 
62    9    0    129 
63    9    0    129 
64    9    0    129 
65    8    0    128 
66    8    1    148 
67    8    2    168 
68    9    2    169 
69    9    3    189 
70    10    3    190 
71    10    4    210 
72    11    4    211 
73    11    4    211 
74    11    4    211 
75    12    4    212 
76    12    4    212 
77    13    4    213 
78    13    4    213 
79    14    4    214 
80    14    4    214 
81    15    4    215 
82    15    4    215 
83    15    4    215 
84    15    4    215 
85    15    4    215 
86    15    4    215 
87    15    4    215 
88    15    4    215 
89    15    4    215 
90    16    4    216 
91    16    4    216 
92    16    4    216 
93    17    4    217 
