# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    158 
1    1    0    157 
2    2    0    156 
3    2    0    156 
4    3    0    155 
5    4    0    154 
6    4    0    154 
7    4    1    174 
8    4    2    194 
9    5    2    193 
10    5    2    193 
11    5    2    193 
12    5    2    193 
13    5    3    213 
14    4    3    214 
15    4    4    234 
16    4    5    254 
17    3    5    255 
18    3    5    255 
19    3    6    275 
20    3    7    295 
21    4    7    294 
22    5    7    293 
23    6    7    292 
24    6    8    312 
25    6    9    332 
26    7    9    331 
27    7    10    351 
28    7    11    371 
29    7    12    391 
30    6    12    392 
31    6    7    12 
32    7    7    11 
33    7    6    31 
34    6    6    32 
35    6    5    52 
36    6    4    72 
37    6    3    92 
38    6    2    112 
39    7    2    111 
40    8    2    110 
41    8    1    130 
42    7    1    131 
43    6    1    132 
44    5    1    133 
45    4    1    134 
46    4    1    134 
47    4    1    134 
48    4    1    134 
49    4    1    134 
50    4    1    134 
51    4    1    134 
52    4    1    134 
53    4    1    134 
54    4    1    134 
55    4    1    134 
56    4    1    134 
57    4    1    134 
58    4    1    134 
59    4    1    134 
60    4    1    134 
61    3    1    135 
62    3    1    135 
63    2    1    136 
64    2    1    136 
65    2    1    136 
66    2    1    136 
67    1    1    137 
68    1    1    137 
69    0    1    138 
70    0    1    138 
71    0    1    138 
72    0    1    138 
73    0    1    138 
74    0    1    138 
75    0    1    138 
76    0    1    138 
77    0    1    138 
78    0    1    138 
79    0    1    138 
80    1    1    139 
81    1    0    159 
82    18    0    140 
83    17    0    141 
84    16    0    142 
85    16    1    162 
86    15    1    163 
87    15    2    183 
88    16    2    182 
89    16    2    182 
90    16    2    182 
91    17    2    181 
92    17    3    201 
93    18    3    200 
94    18    4    220 
95    1    4    239 
96    0    4    238 
97    0    5    258 
98    1    5    259 
99    1    6    279 
100    18    6    260 
101    17    6    261 
102    17    7    281 
103    17    8    301 
104    17    9    321 
105    18    9    320 
106    1    9    339 
107    1    10    359 
108    18    10    340 
109    18    10    340 
110    17    10    341 
111    17    10    341 
112    17    10    341 
113    17    10    341 
114    17    11    361 
115    17    12    381 
116    17    7    1 
117    17    6    21 
118    17    5    41 
119    18    5    40 
120    18    5    40 
121    18    4    60 
122    1    4    79 
123    1    4    79 
124    1    4    79 
125    1    4    79 
126    1    4    79 
127    0    4    78 
128    0    3    98 
129    1    3    97 
130    1    3    97 
131    1    3    97 
132    1    3    97 
133    1    2    117 
134    0    2    118 
135    0    2    118 
136    0    2    118 
137    1    2    119 
138    18    2    100 
139    17    2    101 
140    17    2    101 
141    17    1    121 
142    18    1    120 
