# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    367 
1    1    0    366 
2    1    1    386 
3    1    18    6 
4    2    18    5 
5    2    18    5 
6    2    17    25 
7    3    17    24 
8    3    16    44 
9    3    15    64 
10    3    14    84 
11    3    13    104 
12    3    12    124 
13    4    12    123 
14    4    12    123 
15    5    12    122 
16    6    12    121 
17    7    12    120 
18    7    12    120 
19    12    12    139 
20    12    12    139 
21    12    12    139 
22    11    12    138 
23    11    11    158 
24    10    11    157 
25    10    11    157 
26    10    11    157 
27    9    11    156 
28    9    10    176 
29    8    10    175 
30    8    9    195 
31    8    8    215 
32    9    8    216 
33    10    8    217 
34    11    8    218 
35    12    8    219 
36    12    8    219 
37    7    8    200 
38    6    8    201 
39    6    7    221 
40    6    6    241 
41    7    6    240 
42    12    6    259 
43    12    6    259 
44    12    6    259 
45    12    5    279 
46    11    5    278 
47    11    5    278 
48    11    5    278 
49    11    5    278 
50    11    4    298 
51    12    4    299 
52    12    4    299 
53    12    4    299 
54    7    4    280 
55    6    4    281 
56    6    4    281 
57    6    4    281 
58    5    4    282 
59    5    4    282 
60    4    4    283 
61    4    4    283 
62    3    4    284 
63    2    4    285 
64    1    4    286 
65    1    3    306 
66    1    2    326 
67    0    2    327 
68    0    1    347 
69    0    1    347 
70    1    1    348 
71    2    1    349 
72    3    1    350 
73    3    1    350 
74    3    0    370 
75    3    1    390 
76    2    1    389 
77    2    1    389 
78    1    1    388 
79    1    18    8 
80    2    18    9 
81    3    18    10 
82    4    18    11 
83    4    17    31 
84    4    16    51 
85    4    15    71 
86    3    15    70 
87    2    15    69 
88    2    14    89 
89    3    14    90 
90    4    14    91 
91    4    14    91 
92    5    14    92 
93    5    13    112 
94    4    13    111 
95    4    12    131 
96    3    12    130 
97    2    12    129 
98    1    12    128 
99    1    12    128 
100    1    12    128 
101    1    11    148 
102    0    11    147 
103    0    11    147 
104    0    10    167 
105    1    10    168 
106    1    9    188 
107    1    8    208 
108    2    8    209 
109    2    8    209 
110    2    8    209 
111    2    7    229 
112    2    6    249 
113    1    6    248 
114    0    6    247 
115    0    6    247 
116    1    6    246 
117    2    6    245 
118    3    6    244 
119    3    6    244 
120    4    6    243 
121    4    6    243 
122    4    5    263 
123    3    5    264 
124    3    5    264 
125    3    5    264 
126    3    5    264 
127    3    5    264 
128    3    5    264 
129    3    5    264 
130    2    5    265 
131    2    5    265 
132    1    5    266 
133    0    5    267 
134    0    4    287 
135    0    4    287 
136    0    4    287 
137    0    4    287 
138    1    4    288 
139    1    4    288 
140    2    4    289 
141    3    4    290 
142    3    4    290 
143    4    4    291 
144    4    3    311 
145    5    3    312 
146    5    2    332 
147    6    2    333 
148    6    1    353 
149    7    1    354 
150    7    0    374 
151    6    0    373 
152    6    0    373 
153    6    0    373 
154    6    0    373 
155    5    0    372 
156    5    0    372 
157    4    0    371 
158    4    0    371 
159    4    1    391 
160    5    1    392 
161    6    1    393 
162    6    1    393 
163    7    1    394 
164    7    18    14 
165    8    18    15 
166    9    18    16 
167    10    18    17 
168    10    17    37 
169    10    16    57 
170    10    15    77 
171    10    14    97 
172    11    14    98 
173    11    14    98 
174    11    13    118 
175    12    13    119 
176    12    13    119 
177    7    13    100 
178    7    13    100 
179    7    13    100 
180    7    13    100 
181    7    13    100 
182    7    13    100 
183    7    13    100 
184    7    13    100 
185    7    13    100 
186    7    13    100 
187    7    13    100 
188    7    13    100 
189    7    13    100 
190    7    13    100 
191    7    13    100 
192    7    13    100 
193    7    13    100 
194    7    13    100 
195    7    13    100 
196    7    13    100 
197    7    13    100 
198    7    13    100 
199    7    13    100 
200    7    13    100 
201    6    13    101 
202    5    13    102 
203    4    13    103 
