# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    93 
1    0    1    113 
2    1    1    114 
3    1    2    134 
4    1    3    154 
5    0    3    153 
6    0    3    153 
7    0    4    173 
8    0    5    193 
9    0    6    213 
10    0    7    233 
11    1    7    234 
12    1    8    254 
13    0    8    253 
14    1    8    252 
15    1    8    252 
16    1    8    252 
17    2    8    251 
18    2    8    251 
19    2    8    251 
20    2    8    251 
21    2    8    251 
22    3    8    250 
23    4    8    249 
24    4    9    269 
25    4    10    289 
26    4    11    309 
27    4    12    329 
28    3    12    330 
29    3    12    330 
30    3    13    350 
31    4    13    349 
32    5    13    348 
33    5    14    368 
34    5    15    388 
35    6    15    387 
36    6    15    387 
37    6    4    7 
38    7    4    6 
39    7    3    26 
40    8    3    25 
41    9    3    24 
42    10    3    23 
43    11    3    22 
44    12    3    21 
45    12    3    21 
46    13    3    20 
47    13    3    20 
48    13    3    20 
49    6    3    39 
50    6    3    39 
51    5    3    38 
52    5    3    38 
53    5    3    38 
54    5    3    38 
55    5    3    38 
56    4    3    37 
57    4    3    37 
58    4    2    57 
59    3    2    56 
60    3    2    56 
61    3    1    76 
62    3    0    96 
63    2    0    95 
64    1    0    94 
