# self avoiding walk em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    13 
1    1    0    14 
2    1    1    34 
3    1    2    54 
4    2    2    55 
5    3    2    56 
6    3    3    76 
7    3    4    96 
8    4    4    97 
9    4    4    97 
10    4    5    117 
11    3    5    116 
12    3    6    136 
13    2    6    135 
14    1    6    134 
15    0    6    133 
16    0    6    133 
17    0    7    153 
18    1    7    154 
19    1    7    154 
20    1    8    174 
21    1    9    194 
22    0    9    193 
23    0    10    213 
24    1    10    212 
25    2    10    211 
26    2    11    231 
27    2    12    251 
28    1    12    252 
29    0    12    253 
30    0    12    253 
31    1    12    254 
32    1    13    274 
33    2    13    275 
34    2    14    295 
35    3    14    296 
36    3    15    316 
37    3    16    336 
38    4    16    337 
39    4    16    337 
40    4    16    337 
41    4    16    337 
42    4    17    357 
43    3    17    356 
44    2    17    355 
45    2    18    375 
46    1    18    374 
47    1    18    374 
48    0    18    373 
49    0    19    393 
50    1    19    394 
51    2    19    395 
52    3    19    396 
53    4    19    397 
54    4    0    17 
55    4    1    37 
56    5    1    38 
57    6    1    39 
58    13    1    20 
59    13    2    40 
60    13    3    60 
61    13    4    80 
62    6    4    99 
63    6    4    99 
64    6    5    119 
65    6    6    139 
66    5    6    138 
67    5    7    158 
68    6    7    159 
69    6    8    179 
70    13    8    160 
71    13    9    180 
72    6    9    199 
73    6    10    219 
74    13    10    200 
75    13    11    220 
76    12    11    221 
77    11    11    222 
78    10    11    223 
79    10    11    223 
80    10    11    223 
81    10    11    223 
82    10    12    243 
83    11    12    242 
84    12    12    241 
85    12    12    241 
86    13    12    240 
87    13    12    240 
88    6    12    259 
89    6    13    279 
90    6    14    299 
91    6    15    319 
92    13    15    300 
93    12    15    301 
94    12    16    321 
95    11    16    322 
96    10    16    323 
97    9    16    324 
98    8    16    325 
99    7    16    326 
100    7    17    346 
101    6    17    347 
102    6    18    367 
103    5    18    368 
104    5    19    388 
105    5    0    8 
106    6    0    7 
107    6    0    7 
108    6    1    27 
109    6    2    47 
110    6    3    67 
111    7    3    66 
112    8    3    65 
113    8    4    85 
114    9    4    84 
115    9    5    104 
116    8    5    105 
117    7    5    106 
118    7    6    126 
119    7    7    146 
120    6    7    147 
121    6    7    147 
122    6    7    147 
123    6    7    147 
124    5    7    148 
125    5    7    148 
126    5    7    148 
127    4    7    149 
128    4    7    149 
129    3    7    150 
130    3    7    150 
131    3    8    170 
132    3    9    190 
133    4    9    189 
134    4    9    189 
135    4    9    189 
136    4    9    189 
137    5    9    188 
138    5    9    188 
139    5    10    208 
140    5    11    228 
141    6    11    227 
142    6    11    227 
143    6    11    227 
144    6    12    247 
145    7    12    246 
146    7    12    246 
147    8    12    245 
148    8    12    245 
149    8    12    245 
150    9    12    244 
151    9    12    244 
152    9    13    264 
153    9    14    284 
154    8    14    285 
155    8    15    305 
156    8    15    305 
157    8    15    305 
158    9    15    304 
159    9    15    304 
160    9    15    304 
161    10    15    303 
162    10    15    303 
163    11    15    302 
